game_name,content,score,at
Reverse 1999,"Story, art, dan yang terpenting VA nya luar biasa indah, meskipun ini game hanya ada 2D tapi waktu kita main story nya berasa kek kita itu si Timekeeper dan itu luar biasa",5,2025-03-04 20:41:48
Reverse 1999,"Bagus bgt, alur ceritanya menarik karena memasukan banyak unsur term philosophy dari para filsuf besar. Terus kembangkan 🩷",5,2025-03-04 20:27:48
Reverse 1999,Game begini doang full size 10 gb wkwk Kocak Blm ada sehari dah bosen... Cari scrol sulit gaca ampas. Gk welcome sama new player,1,2025-03-04 10:51:33
Reverse 1999,"Gim terbagus yg saya mainin, tp storage saya yang gak cukup😁",5,2025-03-02 19:21:05
Reverse 1999,"Storynya bagus, karakter unik dan keren dan paling cocok buat dimainkan diwaktu senggang ea",5,2025-03-02 00:11:33
Reverse 1999,Tolong developer reverse 1999 kasi bahasa Indonesia kalo tidak bisa minimal kasi subtitle Indonesia,4,2025-03-01 22:01:58
Reverse 1999,"Bukankah mendapatkan resource di game ini terlalu sulit?,mengingat daily harian yang sedikit,dan sistem gacha karakter yang sering rate off,tolong bluepoch,perbanyak hadiah untuk player agar mereka senang,yang setuju ketik 5.",3,2025-03-01 19:51:02
Reverse 1999,Panjang umur game baik,5,2025-03-01 15:23:13
Reverse 1999,"Artstyle, Gameplay, UI Screen, ini semuanya bagus sekali. Rasanya estetik dan sangat unik. Karakternya pun unik dan menarik. Hanya saja saya kurang paham dengan storynya",4,2025-03-01 15:02:21
Reverse 1999,"Ngestuck di decomprossing files, saya udah nunggu 30 menit lebih. Kecewa",1,2025-02-28 23:18:49
Reverse 1999,"Game nya sangat bagus dan grafik nya jugaa hd, baru sekarang saya memainkan game yang seru seperti ini mulai dari Ar style,gacha, pertarungan,dan alur ceritanya, pokoknya keren banget nih game, tetap semangat 💪💪",5,2025-02-28 13:23:58
Reverse 1999,Game nya cukup bagus....apalagi di bagian art nya....aku sangat suka art style dari game ini👍,5,2025-02-28 13:21:18
Reverse 1999,"Salah satu game gacha yang paling bagus menurut ku. Karena design karakter yang sangat bagus dan keren, dan juga story yang sangat menarik. Best game that i've ever play",5,2025-02-27 12:22:59
Reverse 1999,Bagus gamenya tapi gaada bahasa indonesia-nya dan terpaksa harus memahami perkataan tiap karakter dalam bahasa inggris ya walau paham dikit😂,5,2025-02-26 15:52:00
Reverse 1999,"Secara gameplay saya benar benar menyukainya, mulai dari animasi art style yang memukau dan combat animation nya bener bener bagus membuat saya betah di game ini. Rating dari saya 9,2/10",5,2025-02-25 11:28:41
Reverse 1999,"Aku hanya ingin mengucapkan selamat untuk bluepoch dan semua bagian didalamnya, yang berhasil menciptakan sebuah game yang bukan hanya sekedar game, tapi mahakarya dan berhasil disukai banyak orang termasuk aku",5,2025-02-23 15:12:26
Reverse 1999,Joe nya kok gak dikasihin ke ak,5,2025-02-22 10:23:28
Reverse 1999,Gak jadi pensi gacha ku hoki di sini,5,2025-02-21 13:10:52
Reverse 1999,"Game bagus,art bagus,banyakin tokoh tokoh sejarah"" dunia lagi lebih keren",5,2025-02-21 07:19:53
Reverse 1999,"Kalo bisa untuk stage yang sudah di selesaikan, adakan fitur skip. over all sudah bagus",4,2025-02-20 23:47:24
Reverse 1999,Game gacha yang ramah F2P 😁,5,2025-02-20 17:30:18
Reverse 1999,Gamenya bagus banget saya suka. Tolong ditambah bahasa Indonesia ☺️🍊,5,2025-02-20 15:41:05
Reverse 1999,"tolong tambahkan bahasa Indonesia, developer🙏❤️",5,2025-02-18 16:32:08
Reverse 1999,"Main karena gameplay sih, emang suka turn based, style in gamenya estetik banget sukak, voice yang en juga keren dan unik2 karena match sama karakternya. Cuma gasukanya banyak yuri bait saking dikitnya karakter lakik 🤢🤮 ayolah blupok, Enigma sama Ulrich bikin jadi playable 😡",5,2025-02-16 15:24:29
Reverse 1999,"Kirain aku ini game itu ud 5 tahun pdhl tau game ini ud lama. Tau tauny baru setahun. Harusnya kalau penasaran ya coba aja ya .... Yg 5 thn ternyata Ark, yaudahlah setahun semoga dpt cogan ya. Aku sangat menyukai voice eng game ini sukses terus ya. Aku pgn cogan ❤️🥰😍",5,2025-02-14 08:49:31
Reverse 1999,"Art style sangat bagus punya karakteristik yang kalau liat gambarnya pasti ini reverse 1999, yang kedua adalah Voice Actor englishnya sangat sangat bagus bahkan saya lebih prefer english dibanding jp. Karena lebih authentic englishnya.. storynya juga menarik dibumbui tragedi tragedi. This is real goat",5,2025-02-12 16:55:30
Reverse 1999,"Sesuka itu, main slow Pace aja guys nikmati nge build char yang lu punya apalagi yang lu suka, perlahan aja jadikan game ini selingan biar gak ngerasa kesel karena staminanya yang cepet abis, jadi have fun",5,2025-02-12 15:02:28
Reverse 1999,"1. Story nya bagus bgt, 2. Bansos Rss standart gak pelit tapi jga gak loyal2 amat. 3. Gameplay yg unik. 4. F2p bisa bermain dengan nyaman santai dan enjoy karena PvE. Hanya fokus di chap story dan event aja. Pure buat refresh penghilang stress nih game good job",4,2025-02-12 14:09:40
Reverse 1999,"Sejauh ini salah satu game gacha terbagus yang pernah gw mainin, dari mulai storynya, art style nya, desain karakter nya, voice acting nya, terutama yang Inggris gw suka banget soalnya aksen tiap karakter beda beda tergantung negaranya. Gameplay nya juga unik dan lumayan fresh soalnya kita harus ngeluarin & ngeggabungin kartu gitu, intinya ni game worth it bet dah buat di download dan gw saranin maennya jangan di rush,nikmatin aja Santai👍",5,2025-02-09 15:36:50
Reverse 1999,Next update tolong ada fitur reset char min sumpah itu 9 char gweh pada insight 3 tapi yang guna cuma 4 doang asem....,5,2025-02-05 15:52:18
Reverse 1999,"Gamenya mahal banget, maksudnya mahal disini sangat berkelas. Voice actor English nya bagus banget, grafiknya simpel dan rapi banget, story nya lumayan lah",5,2025-02-05 00:20:22
Reverse 1999,"Ramah hp kentang, baik banget coy seminggu dapet 5 bintang 6",5,2025-02-04 13:43:41
Reverse 1999,Gila sih bagus cuy cuma tambahin sub indo biar makin enak,5,2025-02-02 13:00:42
Reverse 1999,Kenapa bikin iklan lama banget kesel di game lain main ada iklan yang ini mulu😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡,1,2025-02-02 12:53:03
Reverse 1999,udah bagus,5,2025-02-02 05:24:00
Reverse 1999,game nya bagus banget aku suka banget sama art nya terus acsend nya juga bagus banget dan gacha nya juga lumayan hoki💖,5,2025-02-01 20:59:23
Reverse 1999,Art style nya bagus,5,2025-02-01 10:21:33
Reverse 1999,"over all bagus banget, dari story sampai grafik bahkan gacha. cuma setelah update ini banyak banget masalah jaringan, task gabisa dibuka dan di claim, selalu connecting. padahal network saya bagus.",2,2025-01-31 12:04:36
Reverse 1999,"Maaf sebelumnya, kenapa di dalam game ini tiba"" jadi selalu ""connection"" yaa pas main event. Hal ini bikin saya bingung.. padahal lagi seru serunya main.. 🥹",4,2025-01-30 21:01:44
Reverse 1999,"Gw maen ini udh 5 bulanan game nya emang seru dari segi efek battle, story, backsound dll. Tetapi tolong bnyakin story ny coek gw udh full story jadi di late game gw gatau harus ngapain paling raid doang. Karakter udh pada maks jadi agak bosenin klo udh late. Selebihnya udh bagus 👍 apalagi nanti ada collab sama assasin creed 😎 makin keren keknya itu aja si. Tyms.",5,2025-01-30 17:55:01
Reverse 1999,Tolong dong tambahin bahasa Indonesia,5,2025-01-29 17:29:57
Reverse 1999,game tercantik yang pernah ku mainin🩷🩷,5,2025-01-29 12:20:49
Reverse 1999,game bagus character juga keren-keren animasi nya juga peak banget the best lah pokoknya,5,2025-01-27 17:03:38
Reverse 1999,"Reverse 1999 game yang menurutku aesthetic, dan ini game turn base terbagus yang pernah aku mainin. Apalagi sistem gachanya juga bagus bagus aja. Developer game ini juga baik sering ngasih bansos. Cuma ada beberapa bug yang saya alami, contohnya waktu kita mengeluarkan ulti. Aku pakai ulti melania tapi tiba tiba malah keluar dari game itu sangat menggangu, dan itu cuma terjadi di ulti melania. Semoga kedepannya bisa lebih baik lagi. Semangat Developer :) ♡♡",4,2025-01-26 17:28:00
Reverse 1999,Seru juga ternyata,5,2025-01-25 21:44:10
Reverse 1999,"bagus bgttt, padahal aku kira ni game bosenin karena kan bukan yang open world gitu.. ternyata seenak ituuu buat dimaininnnn. Luv bgtt, semoga byk event event yang menarik. oh ya semoga ada bahasa Indonesia nya yak!",5,2025-01-25 19:39:01
Reverse 1999,"This game is absolute cinema🤚😦🤚 Desain karakter 10/10(Please dev buat karakter perempuannya sebaik mungkin dan jangan dilebih lebihkan dari postur tubuh mereka) Cutscene,Story,Dan Soundtrack nya banger dan ciamik!!.VA Dan Bahasa Inggris digame ini juga sangat menolong saya untuk membantu belajar bahasa inggris 👍. Thanks Bluepoch (Kalau ada kesempatan aku bakal beli item di ingame supaya game ini bisa terus berkembang dan maju 🫶)",5,2025-01-25 18:32:16
Reverse 1999,"Game bagus,tapi tolong subtitle nya diperbesar karena ukurannya kecil dan membuat mata sakit, terimakasih",4,2025-01-25 11:13:54
Reverse 1999,Banyakin bansosnya ya 😘,5,2025-01-25 03:23:54
Reverse 1999,"mantap game nya bagus banget dari story dan juga backsound nya yang memberikan vibes tertentu ketika bermain di tambah dengan efek dari pertarungan nya yang memukau meskipun di grafik low sekalipun, event dan gacha nya yang ramah dan juga pertarungannya yang seimbang, untuk bug saya belum menemukan satupun, salah satu game turn base terbaik lah yang saya pernah coba, mantap developer terus kembangkan",5,2025-01-21 12:29:03
Reverse 1999,Seret + Progress nya kerasa lambat banget,1,2025-01-19 20:20:26
Reverse 1999,Overall bagus sih... Adain PVP dong sama bahasa Indonesia..,5,2025-01-19 20:10:38
Reverse 1999,"Game bagus, event bagus, untuk player f2p juga bagus...tapi sayang lama lama jiga bosen kalau mainin ini game, juga char yang cowok tambahin dong. Jangan yang cwek cwek doangg",4,2025-01-19 19:37:51
Reverse 1999,Emang mcnya harus cewek?,3,2025-01-19 16:45:14
Reverse 1999,"Salah satu game gacha yg underrated menurut gw, gameplay santai tapi bervariasi, ramah f2p dan gachanya g pelit; guarantee b6 di pity 70. Story, art, desain, dan voiceline karakternya jg menjadi alasan knp gw kasi bintang 5. 😘😘",5,2025-01-17 19:50:03
Reverse 1999,"Tolong tingkatkan AI untuk mode auto. Karena AI nya sangat-sangat buruk. Memilih skillnya sembarangan. Paling tidak beri beberapa patokan seperti karakter memprioritaskan menggunakan buff sebelum menyerang, dan aturan-aturan lainnya",3,2025-01-17 08:40:23
Reverse 1999,"ABSOLUTE CINEMA, storynya bagus banget, plus backsoundnya yang gilakk, asli dah merinding gw pas di bagian chapter 3 stage 10. Tapi emang ni game story nya berat ditambah kosakata bahasa Inggris yang dipake di sini agak sulit untuk dimengerti, gw aja butuh bantuan google translate buat ngartiin beberapa kosakata nya. But It's okay, itung"" main game sambil belajar bahasa Inggris. Gw saranin buat yang mau main ni game, mainnya santai aja, nikmati alurnya, jangan terburu buru.",5,2025-01-16 21:56:39
Reverse 1999,Game baik hati peduli terhadap pemain baru dan yang utama banyak bansos 🗿,5,2025-01-16 21:08:39
Reverse 1999,"sebenarnya cerita sama karakternya udh bagus-bagus semua gak ada yang kurang tapi aktivitas nya buat bikin/nyari materialnya terbatas karena resource nya dan juga gak bisa nikmatin gamenya lebih lama, jadi aku cuma kasih bintang 4 semoga nanti diperbaiki dibagian resource nya yaa",4,2025-01-16 20:14:34
Reverse 1999,Visualnya bagus terus ceritanya juga buagus banget karakternya unik unik semua lengkap njir game ini tegangnya ada sedihnya ada seneng nya ada,5,2025-01-14 18:46:39
Reverse 1999,"Game yg menurut ku F2p parah, Ampe ngasih free skin cuy,Daily enak,Gameplay Simple,Ampe story' yg bagus dan Kalo mau dpt bansos lebih join discord ges Mayan sign monly di discord dpt resource lebih, Kekurangannya:plis dev tambahin Bahasa Indonesia nya karena Banyak orang yg blum fasih berbahasa inggris Dan game nya menggunakan istilah yg rumit seperti storm,arcanum,incantation dll yg membuat Bingung dan nggak ngeh Ama story' nya overall 9/10 sih 😁",5,2025-01-13 20:09:52
Reverse 1999,"Gamenya sudah bagus, tapi size game ini terlalu besar setiap kali update. Mau main tapi disuruh hapus beberapa aplikasi dulu untuk mendownload karna kurangnya ruangan di hp, sudah dihapus dan punya 9 GB ruangan lebih tapi tetap disuruh hapus beberapa aplikasi yang saya punya :"", tolongg",3,2025-01-13 00:20:43
Reverse 1999,Bagus banget terus storynya seru jadi ngingetin hi3,5,2025-01-12 23:34:28
Reverse 1999,"Game nya sangat menarik. Story nya bagus-bagus, art dari setiap karakter luar biasa bagus nya. Semua nya sudah sangat bagus bagi saya untuk game ini. Yang saya inginkan hanya tambah kan bahasa Indonesia agar saya lebih mudah membaca story nya karena story dari game ini sangat bagus tapi kemampuan berbahasa Inggris saya masih kurang baik. Jadi mohon tambah kan bahasa Indonesia untuk game ini",5,2025-01-12 22:00:03
Reverse 1999,game nya bagus karakter juga bagus banget cuman berharap ada translate ke b.indo aja biar lebih paham jalan story nyaa hehe ini saranku yaa,5,2025-01-12 18:48:22
Reverse 1999,"Waduh telat main, malah penasaran sekarang :/",5,2025-01-12 09:24:11
Reverse 1999,Game yg memiliki plot yang bagus dari segi char dan grafik mantap bansos jg melimpah game ramah f2p,5,2025-01-12 09:11:43
Reverse 1999,bagus banget animasi dan artstylenya. suka banget <3,5,2025-01-12 08:12:54
Reverse 1999,"Gamenya sangat menyenangkan, art stylenya juga bagus. Karakter-karakternya juga unik dari kostumnya sampai voicenya.",5,2025-01-11 19:32:10
Reverse 1999,"BAGUSS, CERITA BAGUSS BANSOS AMAN, SARAN: please add bahasa Indonesia 🤩",5,2025-01-11 07:31:27
Reverse 1999,"Game dengan story yang menarik meskipun agak susah dipahami secara umum, tapi sangat enjoyable memainkan game ini",5,2025-01-10 16:49:51
Reverse 1999,"Coba untuk optimalisasikan pada bagian unduh data nya ,kok saya sering tidak bisa/retry ,padahal jaringan stabil , mohon bantuannya",2,2025-01-10 07:56:11
Reverse 1999,rate gacha kek taik,1,2025-01-10 07:52:04
Reverse 1999,"Sayang banget, mau update tapi gak cukup ruang, soalnya HP isinya apk penting semua. Tapi gapapa gamenya bagus 👍",5,2025-01-10 02:47:24
Reverse 1999,Tambahin bahasa Indonesia dong,5,2025-01-09 22:54:13
Reverse 1999,"GATAU POKOKNYA RECOMMENDED BANGET, tapi banyakin bansos ya bluepoch🥰🥰",5,2025-01-09 22:35:26
Reverse 1999,Tambahkan bahasa Indonesia,5,2025-01-09 22:23:07
Reverse 1999,"Pls tambahin fitur buat hapus story terdahulu, kayak di game genshin/hsr",4,2025-01-09 21:06:28
Reverse 1999,Beri aku anjo nala,5,2025-01-09 20:35:45
Reverse 1999,"Saya sudah bermain game ini cukup lama, dan saya sangat menikmati pengalaman bermainnya. Gameplay yang ditawarkan benar-benar menarik dan memberikan keseruan tersendiri. Namun, ada beberapa hal yang menurut saya dapat ditingkatkan: 1. Pilihan bahasa yang terbatas 2. Kesulitan mendapatkan sumber daya 3. tingkat kesulitannya Sangat sulit dan membutuhkan waktu lama untuk pemula 4. potensi kebosanan bagi pemain lama 5.panduan bagi pemula kurang dan jika ada update kurang panduan. Terimakasih :)",5,2025-01-09 20:14:04
Reverse 1999,gem baik,5,2025-01-09 20:13:34
Reverse 1999,plis kasih aku Tuesday aku mauuu🥺,5,2025-01-09 19:15:12
Reverse 1999,Peak game.,5,2025-01-09 18:55:30
Reverse 1999,seru🩷,5,2025-01-09 17:40:19
Reverse 1999,Peak game🔥,5,2025-01-09 06:35:46
Reverse 1999,"Event musuhnya ga jelas susahnya HP besar, damage tinggi kalau di serang counter terus ga bisa di dispel, tdk ramah untuk pemain baru",1,2025-01-08 16:41:38
Reverse 1999,"gameplay gak ngebosenin, pity gachanya ramah f2p, story + desain karakternya unik. cuma klo udh masuk end game emg setiap harinya bosen karena ckup login 5 menit aja udh abis energinya.",5,2025-01-08 16:39:16
Reverse 1999,"Kenapa selalu loading ya, dikit-dikit loading😐 Bikin gk nyaman + banyak ngabisin waktu",5,2025-01-08 14:33:16
Reverse 1999,Maaf developer saya memberi bintang tiga karena tidak ada bahasa Indonesia tapi dari segi gameplay grafik voice karakternya sudah sangat bagus itu saja dari saya semoga di update selanjutnya di tambahan bahasa Indonesia Terimakasih,3,2025-01-08 08:38:14
Reverse 1999,Art style yang menarik,5,2025-01-07 13:21:00
Reverse 1999,"Mohon teruntuk Bluepoch Company, selaku pencipta dan perilis game Reverse:1999. Untuk melakukan sistem buff terhadap character A Knight. Saya merasa Bahwa ini perlu dilakukan, agar mereka yang Kalah rate off dan mendapatkan dia. Akan senang hati membangun karakternya agar lebih kuat",4,2025-01-06 19:02:58
Reverse 1999,Gameplay bagus tapi decrompesing kyk jembut,2,2025-01-03 16:27:15
Reverse 1999,"Satu kata buat game ini. Unik. Terutama dari segi karakter yang beragam dan voice over yang keren kaya Shamane, Kaalaa Baunaa, serta Kanjira dengan accent Indianya yang kental and super cute! Pavia dan Schneider dengan accent Italianya yang khas banget (apalagi Schneider beh I love her voice sm) terus ada vertin yang British accentnya elegan banget. Story nya juga seru parah! Ngambil latar 1900an dengan konflik yang unik. I love unique things. Especially this game. Such a fresh air. Love it!",5,2025-01-03 01:33:27
Reverse 1999,Sayang tidak support bahasa Indonesia,3,2025-01-02 10:41:35
Reverse 1999,Game nya bagus story nya maupun gameplay nya oke dan asik kurang bahasa Indonesia aja hehe 😁,5,2024-12-31 14:35:09
Reverse 1999,"Kerennn banggettt asli, art style kanvasnya, gameplay gampang, F2P ramah, dabest dah pokoknya",5,2024-12-31 12:44:27
Reverse 1999,Game nya bagus si tpi sayang g ad Bahasa Indonesianya jdi ak beri bintang 4 dlu 🗿👍🏻,4,2024-12-30 22:30:44
Reverse 1999,"Disconnect mulu, padahal jaringan bagus. Bukannya dibenerin malah dibiarin aja. Udah gitu suka eror pas download di pc, ngulang lagi sampe berjam-jam",1,2024-12-30 17:14:53
Reverse 1999,"overall gameplay asik sih turn based, art style nya juga keren, dan gachanya juga lumayan",5,2024-12-27 15:59:11
Reverse 1999,"Aku bukan tipe orang yang suka game story yang banyak dialog atau apa lah. Tapi aku malah bisa dibuat enjoy sama game ini. Meski gak terlalu ngikut ceritanya karena kurang bisa bahasa inggris, tapi aku sangat suka sama visual keseluruhan game nya. Aesthetic parah!",5,2024-12-27 15:57:34
Reverse 1999,"rate pity gacha nya gak pelit (asli) bansos nya juga gak nanggung nanggung, nguli item nya lumayan gampang, story nya behh seru parahh, character nya cakep semua, pack voice nya masuk telinga semua💋🔥 dan dear bocah sd TERKUTUK BUAT LU YG SUKAK NGEMIS BAHASA INDONESIA makanya belajar inggris anjg-",5,2024-12-23 21:33:05
Reverse 1999,Banger,5,2024-12-23 16:09:54
Reverse 1999,"If you like game with a good voice over this is for you. Salah satu yang aku suka dari game Reverse:1999 itu suara versi Inggris dari karakter-karakter nya yang entah mengapa bagiku gak kedengeran seperti game gacha lainnya gitu. Belum lagi art in-game dan story yang bagus, pity gamenya juga cukup baik lah.",5,2024-12-23 13:19:18
Reverse 1999,"Gamenya sudah sangat bagus, tetapi tolong tambahkan lebih banyak karakter laki-laki",5,2024-12-22 07:14:18
Reverse 1999,"game seru, asik art nya bagus manjain mata bgt, apalagi music nya behh, char nya bagus bagus semua, gamplay nya unik, aku suka bgt la pokok ny, tapi aku kurang suka karna gatau kenapa aku rada bingung ama konten nya apalagi minsalnya kalo udh maks konten nya kagak bisa ngapa ngapain lagi",4,2024-12-20 20:03:02
Reverse 1999,"bagus bangettt, dari segi grafik, karakter pokonya bagus banget puas, tapi sayangnya ga ada bahasa Indonesia jadi aga susah kalo yang masih belajar bahasa Inggris",5,2024-12-19 21:09:32
Reverse 1999,udah 99% malah di ulangin lagi download nya bgst,1,2024-12-18 14:19:30
Reverse 1999,"grafik nya baguus banget memanjakan mata, desain karakter nya bagus ga ngebosenin apalagi model baju/costum nyaa buaaguuss bangeet sayang nya gaada bahasa Indonesia nyaa:( jadi aga susah aja buat di pahamin buat yang sedikit paham bahasa inggris.",5,2024-12-17 13:11:26
Reverse 1999,Game sangat bagus abad pertengahan tolong tambahin bahasa Indonesia karena biar mudah menikmati stor jalan cerita mohon bantuannya terimakasih,5,2024-12-16 15:06:18
Reverse 1999,"Keren gamenya, cobain aja mainin",5,2024-12-15 17:21:10
Reverse 1999,"Developernya dermawan bangett, ga pelit🤸 Dari segi lore, art style, dan character juga udah top tier🌹 Sangat rekomen ygy",5,2024-12-14 09:36:19
Reverse 1999,"bagus banget game nya ga pelit, ramah f2p, dan juga karakter nya balance antara cowo dan cewe yang artinya apa? tidak terlalu fan service ygy ga kek game lain apa lagi grafik game nya juga bagus! Terimakasih bluepoch udah bikin game sebagus Reverse: 1999!",5,2024-12-11 06:46:34
Reverse 1999,"Game nya sangat bagus recomended banget buat game turn base RPG, penyimpanan nya juga ngga terlalu besar mantep banget buat developer👍🏻",5,2024-12-11 00:05:07
Reverse 1999,"terimakasih gem baik, semoga panjang panjang dn sukses selalu 🙏🙏 (ksih gua isolde plis)",5,2024-12-09 11:50:42
Reverse 1999,"Best RPG game in my opinion, dari segi grafik artnya bener bener bagus banget, lore nya juga menarik dan karakternya ngga kalah cakep cakep semua 😋",5,2024-12-08 13:39:15
Reverse 1999,Grafik bagus cuman karena kurang nya bahasa saya stuck di story awal gak ngerti cara up,4,2024-12-07 16:02:13
Reverse 1999,"game aesthetic yang visual, music, mekanik udah bisa di bilang luar biasa sih. kurang ajar banget yang kasih bintang satu",5,2024-12-07 14:19:59
Reverse 1999,"Favorite. Tolong resources untuk upgrade character bintang 5nya dikurangi dong,biar bisa kepake/diupgrade.",5,2024-12-07 07:13:12
Reverse 1999,"Gamenya sangat bagus, alur juga cantik banget, design char juga wah. En va keren..Hanya saja, tolong kalau gb sebanyak ini hanya untuk menonton alur, seperti kalau mau download chapter ceritanya lagi harus ada persetujuan gb yang masuk, Saya tau ini game juga sangat berfokus ke cerita namun, saya harap gb yang di pakai tidak terlalu besar.. 13 gb? Untuk download ini, nantinya saat masuk ke game, hanya terpakai 6-9 gb.. Mohon di pertimbangkan lagi kalau bisa buat cloud-nya. Terimakasih -player",5,2024-12-06 03:18:23
Reverse 1999,"Ramah f2p, background tiap karakter anti bosenin, THE BEST.",5,2024-12-05 20:28:26
Reverse 1999,Tolong tambahkan bahasa Indonesia,5,2024-12-05 19:12:11
Reverse 1999,Please add bahasa Indonesia,4,2024-12-05 07:27:09
Reverse 1999,game seru bagus cerita juga bagus tapi kekurangannya gada bahasa Indonesia jadi susah untuk memahami ceritanya biasanya saya bolak-balik menerjemahkannya,5,2024-12-04 18:33:02
Reverse 1999,"gamenya bagus bgt,story nya seru parah, desain karakternya cakep dan elegan, art stylenya bagus bgt,f2p friendly juga tpi tolong aja drop material nya lebih ramah soalnya agak pelit😭",5,2024-12-02 21:23:38
Reverse 1999,"Plis tambah bahasa Indonesia biar mudah buat dipahami sorry kalau aku gak bisa bahasa, bahasa inggris aku levelnya masih rendah gak semua orang bisa english tapi plis tambah aj",5,2024-12-02 13:13:01
Reverse 1999,Proses decompressing file sangat lama... Menunggu seharian hanya untuk main game mending uninstall,1,2024-12-02 13:06:31
Reverse 1999,"design character ga ada yg menarik, standard semua.. fanservice character biasa aja. tapi dari segi story telling, voice accent, dan event lumayan bagus. jadi tetep lanjut main game ini",5,2024-12-01 12:15:49
Reverse 1999,"Peak writing , ditunggu mode coop nya",5,2024-11-29 17:45:08
Reverse 1999,"Bagus, Dari segi story, Desain Character, Ui yang Menarik dan Aestethic Kekurangan Cuman Pada Energi Yang Terbatas Banget sih dan Kurang Bansos Terus Juga Resource yang Terbatas, Kalau Mau Insight 3 Lumayan Lama Karena Energy terbatas untuk Cari Material Insight 3 yang Susah banget Saran cuman Tambahin Bansosnya, Walau Bansos Energy Gakpapa. Sama Wilderness Upgrade karena pulau saya sudah max 150",5,2024-11-28 01:10:36
Reverse 1999,"Lumayan gamenya bagus dari segi desainnya Terus latarnya yg dipoles dari berbagai aspek sebelum era millenial,Storynya juga bagus dan ini termasuk game turn based paling bagus yg pernah gw mainin Selain honkai star rail ini udah Cukup bagus,Good job buat Devnya,",4,2024-11-26 17:35:21
Reverse 1999,"Kadang capek nyimak bahasa Inggrisnya, pengen dah ada bahasa Indonesianya.",5,2024-11-24 23:24:25
Reverse 1999,Tolong dipermudahkan sistem gachanya. Saya mendapatkan karakter B6 sangat sulit. Percuma gak dapet dapet tapi malah ngabisin kristal sma unilog aja,2,2024-11-23 21:26:37
Reverse 1999,Game lawak uttu G msuk akal,1,2024-11-22 22:58:39
Reverse 1999,"Ini game gacha dengan artsytle paling bagus yang pernah gw mainin✋🙂‍↕️. Storynya bagus dgn fanservice yg gak aneh² apalagi berlebihan🔥🔥🔥. Tapi masih ada satu lagi keluhan buat bluepoch, tolong fitur sweep nya dibuat lebih praktis lagi, masa kita paling kenceng hanya bisa sweep 4 stage aja 😫😫😫😫😫. Overall game ini worth it banget buat dimainin terutama buat yang demen game story 🐐🐐🐐💯💯💯. RAAHHHHHHH (VOYAGER PUNYA GW, JAN ASAL KLEM KALIAN) 🌌🌠☄️🪐🎻",5,2024-11-21 16:57:34
Reverse 1999,"overall semuanya udh cakep, cuma unilognya pelit bgt, btw joe ganteng bgt 😍",5,2024-11-21 05:34:56
Reverse 1999,"Aku sangat puas dengan game ini, bisa auto sehingga aku bisa melakukan perkerjaan secara bersamaan. Ceritanya juga lumayan bagus walaupun ada unsur 'itu' tapi bisa dikatakan, ini adalah game terbaik yg pernah kumainkan",5,2024-11-20 15:31:33
Reverse 1999,"Mulai main di Banner Melania sampai sekarang masih tetap stay karena storynya bagus dan efek skill dan ultimate nya makin bagus dan makin keren, Apalagi skinyaa tambah gilaaa Saran mohon tambahkan pilihan subtitle Indonesia di story biar makin ramai",4,2024-11-14 18:19:11
Reverse 1999,"Untuk story nya keren banget, sama karakter nya keren banget. Btw tambahkan dong bahasa Indonesia nya yaa, biar makin paham",5,2024-11-13 12:37:41
Reverse 1999,Pliss dev tambahkan bahasa Indonesia,5,2024-11-10 07:27:48
Reverse 1999,"kereeennn!!! suka bnget sama karakter yang ada disinii, gameplay-nya jga lumayan mudah, cari material juga gampaangg pokoknya suka deh sma gamenya!! tpi sayang msih banyak yang kurang tau sma game ini..",5,2024-11-09 16:22:47
Reverse 1999,"Berikan fitur ""cari otomatis"" di windows, ayolah Blue Poch kami benar-benar menginginkan fitur ini, masa sudah download game dan melakukan instal ulang launcher disuruh download ulang gamenya",3,2024-11-08 18:26:48
Reverse 1999,Game nya bagus mau dari grafik dan strategi nya. Tiap Hero punya karakter skil yang unik². Kekurangan Menurut gua kasih bahasa indo nya aja. Gak semua orang bisa bahasa inggris juga. Apa lagi ada skil² unik yang di game turn base lain gak ada,5,2024-11-08 11:04:22
Reverse 1999,Maaf ya aku main tuning o one kenapa kalah Mulu padahal benar kenapa selalu ulang tolong perbaiki,1,2024-11-07 20:55:42
Reverse 1999,"Dari story hingga gameplay itu sangat bagus , ditambah lagi dengan animasi ultimate yang unik dan keren , hanya saja kurang di tambahkan bahasa indonesia nya Trimakasi , edit : hanya saja ram nya terlalu besar tolong buatkan game versi cloud nya",5,2024-11-07 20:14:44
